cometml,dataset,exp,full_search_params,net,RPMAX,train_rate,val_rate,date,aggr,alpha,att_weight_decay,batch_size,C,conditional,depth,dprate,dropout,early_stopping,epoch_mean,epoch_std,epoch_time_mean,epoch_time_std,epochs,Gamma,heads,hidden,Init,JK,K,kernel_size,layers,lr,nhop,num_edge_layers,num_neighbors,num_node_layers,output_heads,parameter_search,ppnp,root,sample_coverage,test_acc_mean,test_acc_std,test_f1_macro_mean,test_f1_macro_std,test_f1_micro_mean,test_f1_micro_std,test_rate,total_time_mean,total_time_std,train_acc_mean,train_acc_std,train_f1_macro_mean,train_f1_macro_std,train_f1_micro_mean,train_f1_micro_std,val_acc_mean,val_acc_std,val_f1_macro_mean,val_f1_macro_std,val_f1_micro_mean,val_f1_micro_std,walk_length,weight_decay,supplementary
True,GenCAT_cora_120000_200000_1,scalability_node_edge,True,MLP,3,0.6,0.2,2022-08-09 14:58:57.370,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,835.3333333333334,41.28222646881131,0.0985699949474691,0.0003390731284511,2000.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.002,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,50.0,82.84924442460982,0.3227367853680011,58.84838208716934,0.2092382281984514,82.84924442460982,0.3227367853680011,0.1999999999999999,82.3526569933941,4.346855744877405,87.38116942310197,0.0209015918160854,87.46469572962926,0.0247573945538047,87.38116942310197,0.0209015918160854,82.93333333333334,0.1538096466656316,58.805345742327376,0.1796337431156712,82.93333333333334,0.1538096466656316,2.0,0.0,
True,GenCAT_cora_120000_200000_2,scalability_node_edge,True,MLP,3,0.6,0.2,2022-08-09 15:03:20.099,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,817.6666666666667,27.45096638655105,0.0988169464795303,0.0007989816476954,2000.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.002,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,50.0,83.16137173396675,0.4779597262699615,58.83389093808328,0.2718857881734607,83.16137173396675,0.4779597262699615,0.1999999999999999,80.79789963799219,2.749254612106676,87.3860827927093,0.0628140946117851,87.46441502911247,0.0786104626135609,87.3860827927093,0.0628140946117851,83.27222222222223,0.1616012658855224,58.781788166862825,0.1159617772881214,83.27222222222224,0.1616012658855179,2.0,0.0,
True,GenCAT_cora_15000_25000_0,scalability_node_edge,True,MLP,3,0.6,0.2,2022-08-08 22:12:39.008,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,679.6666666666667,52.32165474787236,0.0183111506163333,0.0001321261643586,2000.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.002,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,50.0,80.22413964097987,0.9184438681178412,56.68273426696173,0.6007043925821571,80.22413964097987,0.9184438681178412,0.1999999999999999,12.441235492005944,0.9009332994170532,93.54863603040477,0.2062748991723391,93.60305896460709,0.2046158135875215,93.54863603040477,0.2062748991723391,79.96666666666667,0.1186342028003483,56.23393868354962,0.1733107262278421,79.96666666666667,0.1186342028003514,2.0,0.0,
True,GenCAT_cora_15000_25000_1,scalability_node_edge,True,MLP,3,0.6,0.2,2022-08-08 22:13:31.315,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,760.3333333333333,98.5539897157334,0.0191887803235322,0.0004701114350259,2000.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.002,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,50.0,79.70713366973385,0.8617556777645847,56.83916272405213,0.4685992854852587,79.70713366973385,0.8617556777645891,0.1999999999999999,14.602619516352814,2.018135872569049,93.59286293592862,0.5184933826698639,93.6341248147971,0.5275996195565757,93.59286293592862,0.5184933826698639,78.86666666666665,0.7200822998230986,56.161843330175074,0.3334519084229365,78.86666666666665,0.7200822998230951,2.0,0.0,
True,GenCAT_cora_15000_25000_2,scalability_node_edge,True,MLP,3,0.6,0.2,2022-08-08 22:14:29.714,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,714.3333333333334,73.05857619441784,0.0188059092877701,0.0004474295612707,2000.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.002,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,50.0,78.59354709819199,0.4553499678370396,55.657734750356624,0.302928734361415,78.59354709819199,0.4553499678370396,0.1999999999999999,13.404879451418916,1.1170624840978354,92.8662126284197,0.4507327744464025,92.91085777769212,0.4557010973580366,92.8662126284197,0.4507327744464025,77.8888888888889,0.5370242654930932,55.33105123901786,0.3499037048752765,77.8888888888889,0.5370242654930932,2.0,0.0,
True,GenCAT_cora_60000_100000_0,scalability_node_edge,True,MLP,3,0.6,0.2,2022-08-09 14:47:16.811,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,805.6666666666666,12.28368384845881,0.0537915309092352,0.0004787285749487,2000.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.002,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,50.0,82.20635274864242,0.2051639226704104,58.27644261577031,0.2616023388836491,82.20635274864242,0.2051639226704104,0.1999999999999999,43.3439183626324,1.0455235035871804,88.77989022966885,0.0935105115096572,88.85209356016723,0.0977437296945162,88.77989022966885,0.0935105115096596,82.76666666666667,0.1864631827426524,58.64225590900875,0.1254503838427249,82.76666666666667,0.1864631827426524,2.0,0.0,
True,GenCAT_cora_60000_100000_1,scalability_node_edge,True,MLP,3,0.6,0.2,2022-08-09 14:49:41.391,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,845.9999999999999,52.95910371849836,0.0536157116722997,0.0003696526334224,2000.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.002,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,50.0,82.49482095294466,0.2295566001424493,58.5585875616156,0.2016224956129054,82.49482095294466,0.2295566001424493,0.1999999999999999,45.3427316242208,2.6010090491581743,88.6768742991919,0.1496813139178026,88.73911126988664,0.1469860202354776,88.6768742991919,0.1496813139178026,82.23333333333333,0.1532064692570841,58.291984162001775,0.0408159583454195,82.23333333333333,0.1532064692570841,2.0,0.0,
True,GenCAT_cora_60000_100000_2,scalability_node_edge,True,MLP,3,0.6,0.2,2022-08-09 14:52:12.041,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,753.6666666666666,27.64456948882043,0.0533258618319074,0.0004180652396426,2000.0,,8.0,64.0,PPR,last,10.0,16.0,2.0,0.002,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,50.0,82.49827058009686,0.5875562286351679,58.45424955596917,0.5015350392713485,82.49827058009686,0.5875562286351672,0.1999999999999999,40.200461726635695,1.761392817446344,88.32058266682122,0.0911591571995239,88.39680400026838,0.0875292739618034,88.32058266682122,0.0911591571995239,82.93055555555556,0.2397272112265725,58.61697404121068,0.0786546851387531,82.93055555555556,0.2397272112265711,2.0,0.0,
True,GenCAT_cora_120000_200000_0,scalability_node_edge,True,GAT,3,0.6,0.2,2022-08-09 15:09:28.794,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,118.99999999999996,2.1602468994692887,0.108822508736945,0.0025750113481125,2000.0,,8.0,32.0,PPR,last,10.0,16.0,2.0,0.05,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,50.0,89.30197642078318,0.0753815886736746,62.64545711439264,0.1279322702423767,89.30197642078318,0.0753815886736746,0.1999999999999999,12.945935048783818,0.2129577023886398,90.10264000541738,0.2661736122388442,90.10693002199676,0.2675899586427741,90.10264000541738,0.2661736122388442,89.51944444444445,0.2451457742186944,62.828780280322405,0.2202586807032608,89.51944444444445,0.2451457742186944,2.0,0.0,
True,GenCAT_cora_120000_200000_1,scalability_node_edge,True,GAT,3,0.6,0.2,2022-08-09 15:10:23.137,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,124.33333333333331,12.657891697365017,0.1093178417443329,0.0019683377772707,2000.0,,8.0,32.0,PPR,last,10.0,16.0,2.0,0.05,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,50.0,88.89632687468234,0.1631089214017998,62.67939268146788,0.1308326889232749,88.89632687468234,0.1631089214017998,0.1999999999999999,13.575531914830208,1.2201434400096685,89.78551412462078,0.4851805366196302,89.79908083180923,0.5048420482267227,89.78551412462078,0.4851805366196302,88.98472222222223,0.3762838106706679,62.70422888418565,0.1739650915159394,88.98472222222223,0.3762838106706679,2.0,0.0,
True,GenCAT_cora_120000_200000_2,scalability_node_edge,True,GAT,3,0.6,0.2,2022-08-09 15:11:20.131,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,132.33333333333331,18.190351532856344,0.1079948056989733,0.0031105846756082,2000.0,,8.0,32.0,PPR,last,10.0,16.0,2.0,0.05,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,50.0,89.09590261282659,0.1855948122857824,62.75399798442908,0.1762531536361924,89.09590261282659,0.1855948122857824,0.1999999999999999,14.347672413413722,2.4129348866688405,89.98687055915971,0.2918950586676115,89.979343160344,0.2891891091442938,89.98687055915973,0.2918950586676068,88.87361111111112,0.0579684354297478,62.50049932461016,0.1323037643676775,88.87361111111112,0.0579684354297478,2.0,0.0,
True,GenCAT_cora_15000_25000_0,scalability_node_edge,True,GAT,3,0.6,0.2,2022-08-08 22:15:24.180,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,111.0,0.8164965809277268,0.0272138914233649,0.0027730853609935,2000.0,,8.0,32.0,PPR,last,10.0,16.0,2.0,0.05,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,50.0,88.61449965288108,0.3718800606813979,62.15940883115635,0.1856390082258167,88.61449965288108,0.3718800606813996,0.1999999999999999,3.022669695938627,0.328342683755307,91.80460701470076,1.4271128609720978,91.7649652265458,1.4336624016472277,91.80460701470076,1.4271128609720978,88.24444444444445,0.401232668561505,62.24507176413038,0.2969153760507062,88.24444444444445,0.401232668561505,2.0,0.0,
True,GenCAT_cora_15000_25000_1,scalability_node_edge,True,GAT,3,0.6,0.2,2022-08-08 22:15:47.676,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,114.0,6.377042156569658,0.027435895056779,0.0025235140862466,2000.0,,8.0,32.0,PPR,last,10.0,16.0,2.0,0.05,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,50.0,88.06767586821015,0.2311926673700965,61.69749133246422,0.3566678356202005,88.06767586821015,0.2311926673700969,0.1999999999999999,3.121691543608904,0.2646278495581991,91.75066620322094,0.1374151073622798,91.7204423668883,0.0974486333493962,91.75066620322094,0.1374151073622798,88.37777777777777,0.6919287767529004,61.87452650315532,0.4723284425900453,88.37777777777777,0.6919287767529004,2.0,0.0,
True,GenCAT_cora_15000_25000_2,scalability_node_edge,True,GAT,3,0.6,0.2,2022-08-08 22:16:12.187,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,110.33333333333331,1.885618083164118,0.0283525694323061,0.0031538398873193,2000.0,,8.0,32.0,PPR,last,10.0,16.0,2.0,0.05,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,50.0,89.12196583757867,0.3554179777176534,62.60127148331639,0.6094847673740948,89.12196583757867,0.3554179777176534,0.1999999999999999,3.126788400113583,0.3350077373567928,92.50067336180692,0.7340292948346082,92.5434575533149,0.7166280269671637,92.50067336180692,0.7340292948346082,88.75555555555556,0.671280331866365,62.13001039758724,0.7206454492698325,88.75555555555556,0.6712803318663629,2.0,0.0,
True,GenCAT_cora_60000_100000_0,scalability_node_edge,True,GAT,3,0.6,0.2,2022-08-09 15:07:37.630,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,121.0,2.1602468994692887,0.0608944176003108,0.002042677446626,2000.0,,8.0,32.0,PPR,last,10.0,16.0,2.0,0.05,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,50.0,89.31290138609933,0.2582839477299149,62.72610910926842,0.1068569280872986,89.31290138609933,0.2582839477299167,0.1999999999999999,7.364207981775205,0.1361850853016361,90.29043802027569,0.4427898449293247,90.31733418386264,0.4382313190495046,90.29043802027569,0.4427898449293247,89.425,0.2148427504185504,62.61213491900181,0.1502954150267031,89.425,0.2148427504185537,2.0,0.0,
True,GenCAT_cora_60000_100000_1,scalability_node_edge,True,GAT,3,0.6,0.2,2022-08-09 15:08:15.008,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,119.66666666666666,7.363574011458172,0.0598387258670951,0.0033247213749748,2000.0,,8.0,32.0,PPR,last,10.0,16.0,2.0,0.05,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,50.0,90.34724277399624,0.0673596738864934,63.25472952980714,0.0961346245038916,90.34724277399624,0.0673596738864934,0.1999999999999999,7.1397334920863305,0.2167214732999046,90.98905772725516,0.0896104758521977,91.02149259496684,0.0895610767549044,90.98905772725516,0.0896104758521977,89.98888888888888,0.1915257130659817,62.971177287659465,0.1807648101290847,89.98888888888888,0.1915257130659817,2.0,0.0,
True,GenCAT_cora_60000_100000_2,scalability_node_edge,True,GAT,3,0.6,0.2,2022-08-09 15:08:51.916,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,118.66666666666666,0.9428090415820642,0.0609088687991754,0.0028464708853776,2000.0,,8.0,32.0,PPR,last,10.0,16.0,2.0,0.05,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,50.0,89.55677438482063,0.2697596388447496,62.82494170633221,0.173921195355472,89.55677438482063,0.2697596388447496,0.1999999999999999,7.226992594699065,0.3223030873921304,90.69974112283144,0.1258790260940118,90.71619126260154,0.1256207810435507,90.69974112283144,0.1258790260940118,89.90277777777779,0.2043885793238609,63.053458408009945,0.1820997481974961,89.90277777777779,0.2043885793238609,2.0,0.0,
True,GenCAT_cora_120000_200000_0,scalability_node_edge,True,GraphSAGE,3,0.6,0.2,2022-08-09 15:15:21.701,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,228.00000000000003,6.1644140029689725,0.1576300781669739,0.0005814475109336,500.0,,8.0,128.0,PPR,last,10.0,16.0,2.0,0.002,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,50.0,90.03052007186984,0.2218104439894851,63.72837296601056,0.1433872696802008,90.03052007186984,0.2218104439894851,0.1999999999999999,35.93631383528312,0.8509066406816734,94.10714803958555,0.563238695368204,94.1301866558066,0.5616997905211335,94.10714803958555,0.563238695368204,90.03194444444445,0.0870247233212223,63.77625010548158,0.1293063648688453,90.03194444444445,0.0870247233212219,2.0,5e-06,
True,GenCAT_cora_120000_200000_1,scalability_node_edge,True,GraphSAGE,3,0.6,0.2,2022-08-09 15:17:25.087,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,218.33333333333337,6.94422221866655,0.1555344158567162,0.0014110994865158,500.0,,8.0,128.0,PPR,last,10.0,16.0,2.0,0.002,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,50.0,90.42731228383354,0.1214617993867696,63.94088441162354,0.0856162019375223,90.42731228383354,0.1214617993867696,0.1999999999999999,33.95825290804108,1.1134771737471163,94.63857658935142,0.0068209767011208,94.66755425184658,0.0025042698928116,94.63857658935144,0.0068209767011156,90.41666666666669,0.3542565245485062,63.84486258566216,0.2717584975244528,90.41666666666669,0.3542565245485062,2.0,5e-06,
True,GenCAT_cora_120000_200000_2,scalability_node_edge,True,GraphSAGE,3,0.6,0.2,2022-08-09 15:19:22.644,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,220.33333333333337,9.46337971105226,0.1592776201100018,0.0003101952401703,500.0,,8.0,128.0,PPR,last,10.0,16.0,2.0,0.002,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,50.0,90.32932501979415,0.0886775580832231,63.83323822128981,0.1265833808053911,90.32932501979413,0.0886775580832283,0.1999999999999999,35.09130298842986,1.4417954368657764,94.17670682730926,0.4815338670399431,94.19028941885284,0.4844799358717976,94.17670682730925,0.481533867039938,90.14861111111112,0.313513787674052,63.71070217666284,0.2036189866841007,90.14861111111112,0.3135137876740544,2.0,5e-06,
True,GenCAT_cora_15000_25000_0,scalability_node_edge,True,GraphSAGE,3,0.6,0.2,2022-08-08 22:16:36.809,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,157.66666666666666,5.792715732327586,0.0255692665184136,6.786390124248712e-05,500.0,,8.0,128.0,PPR,last,10.0,16.0,2.0,0.002,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,50.0,88.39631062183875,0.4419771884391011,62.221676769583134,0.5575197881078189,88.39631062183875,0.4419771884391011,0.1999999999999999,4.031520164882144,0.1513857961393615,96.65470540571826,0.1719510742382028,96.64457603668372,0.1597484859577999,96.65470540571826,0.1719510742382028,88.66666666666667,0.8823369642707465,62.650623556116926,0.4631893203854014,88.66666666666667,0.8823369642707506,2.0,5e-06,
True,GenCAT_cora_15000_25000_1,scalability_node_edge,True,GraphSAGE,3,0.6,0.2,2022-08-08 22:17:04.146,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,161.0,4.546060565661947,0.0261752532569494,0.0004639377619329,500.0,,8.0,128.0,PPR,last,10.0,16.0,2.0,0.002,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,50.0,87.29593351142772,0.1282426179560277,61.58667724791227,0.3310714843996006,87.29593351142772,0.1282426179560277,0.1999999999999999,4.213700090845426,0.1237320051180321,95.86760900629514,0.5709303077032434,95.84330723356578,0.5709454061299717,95.86760900629514,0.5709303077032434,87.83333333333333,0.1440164599646169,61.619755674153886,0.2558500667699344,87.83333333333333,0.1440164599646204,2.0,5e-06,
True,GenCAT_cora_15000_25000_2,scalability_node_edge,True,GraphSAGE,3,0.6,0.2,2022-08-08 22:17:31.511,mean,0.1,0.01,512.0,7.0,False,2.0,0.5,0.5,100.0,155.66666666666666,3.2998316455372247,0.0266702953179224,0.0001930993616738,500.0,,8.0,128.0,PPR,last,10.0,16.0,2.0,0.002,2.0,2.0,10.0,2.0,1.0,False,GPR_prop,2000.0,50.0,88.68244930576367,0.1977723491481695,62.41455580861511,0.2722857196671133,88.68244930576367,0.1977723491481695,0.1999999999999999,4.152002250154814,0.1062368336866934,96.5446919850706,0.6561342327837958,96.54774423651564,0.6527396944020976,96.5446919850706,0.6561342327837958,88.64444444444445,0.2726187588085612,62.46945292361414,0.1205545777132023,88.64444444444445,0.2726187588085612,2.0,5e-06,
